id,stype,enumeration,household,individual,x_1,x_2,x_3,x_4,x_5,x_6,x_7,z_1,z_2,z_3,z_4,z_5,q_1,q_2,random_inter_ea,num_house,num_indiv,z,pr,y,weight_sub,weight,strata_num,base_weight,y_hou_res,hou_res_rate,z_ind_res,pr_ind_res,y_ind_res,ind_res_rate,weight_survey
405,1,2,51,1,-0.04470460615318206,-1.2810976341222942,0.2840284152109981,-1.1065536280964736,1.020438076428428,-0.4969441767939748,-0.7055528350867826,1,0,1,1,1,-1.117310854018099,0.36890657132606197,5.918216621110411,236,1,-6.511695538634206,0.0014837532913511864,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,9.189267440068456,0.9998978807759984,1,0.8458244111349036,43.720939418405756
440,1,2,68,1,1.022744375042636,-0.9221030779718911,0.5123023167001012,0.44662159576112337,-0.7445127678891457,-1.352420190539084,0.7106631882586859,1,1,1,0,0,-2.8888700140766703,1.9111578870806247,5.918216621110411,236,4,-1.31358160915328,0.2118881284832519,1,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-0.15926155264395936,0.4602685561891746,1,0.8458244111349036,42.25195261240282
441,1,2,68,2,1.022744375042636,-0.9221030779718911,0.5123023167001012,0.44662159576112337,-0.7445127678891457,-1.352420190539084,0.7106631882586859,1,1,1,0,0,-1.6533963173756947,1.7427315141941224,5.918216621110411,236,4,-2.7848522278953594,0.058148243014335875,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-0.15926155264395936,0.4602685561891746,0,0.8458244111349036,42.25195261240282
442,1,2,68,3,1.022744375042636,-0.9221030779718911,0.5123023167001012,0.44662159576112337,-0.7445127678891457,-1.352420190539084,0.7106631882586859,1,1,1,0,0,-1.8807000949840902,1.4970734444359022,5.918216621110411,236,4,-2.9014697479484717,0.052080955996491506,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-0.15926155264395936,0.4602685561891746,1,0.8458244111349036,42.25195261240282
443,1,2,68,4,1.022744375042636,-0.9221030779718911,0.5123023167001012,0.44662159576112337,-0.7445127678891457,-1.352420190539084,0.7106631882586859,1,1,1,0,0,-2.004514971220083,2.8207367020379595,5.918216621110411,236,4,-0.9245263110695983,0.28403652560465825,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-0.15926155264395936,0.4602685561891746,0,0.8458244111349036,42.25195261240282
448,1,2,73,1,0.16791586696880467,-0.5844712954563316,0.5813871876843083,-1.4017165615194567,-0.09578203449815115,-0.4639493316892561,-1.058394693151169,1,1,1,1,1,-0.9274797331616418,-0.9728442522966616,5.918216621110411,236,2,-5.775936473816834,0.0030917037434132306,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,11.307140264601948,0.9999877152579507,1,0.9530612244897959,38.801534348052556
449,1,2,73,2,0.16791586696880467,-0.5844712954563316,0.5813871876843083,-1.4017165615194567,-0.09578203449815115,-0.4639493316892561,-1.058394693151169,1,1,1,1,1,-1.5798694367321016,-0.3121515245114276,5.918216621110411,236,2,-4.198576951347048,0.014794759556574503,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,11.307140264601948,0.9999877152579507,1,0.9530612244897959,38.801534348052556
450,1,2,74,1,-1.3769081181645015,-0.007962725017551686,-0.17545203428585493,-0.2622931944131952,-0.4104426439223269,-1.042227941644975,-1.3094701747716249,0,0,1,1,1,-1.7930469428384228,-1.963143236102709,5.918216621110411,236,4,-7.63837669674706,4.813777801424159e-4,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,19.59880740395139,0.9999999969214508,1,0.9462025316455697,39.08279316641056
451,1,2,74,2,-1.3769081181645015,-0.007962725017551686,-0.17545203428585493,-0.2622931944131952,-0.4104426439223269,-1.042227941644975,-1.3094701747716249,0,0,1,1,1,1.044938603983372,-0.6523641914696657,5.918216621110411,236,4,-8.641271581082592,1.7663091515739048e-4,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,19.59880740395139,0.9999999969214508,1,0.9462025316455697,39.08279316641056
452,1,2,74,3,-1.3769081181645015,-0.007962725017551686,-0.17545203428585493,-0.2622931944131952,-0.4104426439223269,-1.042227941644975,-1.3094701747716249,0,0,1,1,1,-1.0248323219517232,-0.7595609397619157,5.918216621110411,236,4,-6.721576102756647,0.001203188676645174,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,19.59880740395139,0.9999999969214508,1,0.9462025316455697,39.08279316641056
453,1,2,74,4,-1.3769081181645015,-0.007962725017551686,-0.17545203428585493,-0.2622931944131952,-0.4104426439223269,-1.042227941644975,-1.3094701747716249,0,0,1,1,1,-2.3285284720793005,-2.116199533204296,5.918216621110411,236,4,-7.317173983448403,6.635954878238848e-4,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,19.59880740395139,0.9999999969214508,1,0.9462025316455697,39.08279316641056
460,1,2,79,1,-0.3684691623685861,0.6097151087873937,-1.4308633081123738,-1.2396179963630072,-0.2536367950427951,0.3831887261504997,-0.5052127953585983,1,1,1,1,0,-0.6920035704651811,-1.8483233445388205,5.918216621110411,236,3,-5.369871708665272,0.004633162320911846,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,14.860986273907681,0.9999996484755699,1,0.9530612244897959,38.801534348052556
461,1,2,79,2,-0.3684691623685861,0.6097151087873937,-1.4308633081123738,-1.2396179963630072,-0.2536367950427951,0.3831887261504997,-0.5052127953585983,1,1,1,1,0,1.3832175298644138,0.2601278735020981,5.918216621110411,236,3,-4.493261103737581,0.011060410855217017,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,14.860986273907681,0.9999996484755699,1,0.9530612244897959,38.801534348052556
462,1,2,79,3,-0.3684691623685861,0.6097151087873937,-1.4308633081123738,-1.2396179963630072,-0.2536367950427951,0.3831887261504997,-0.5052127953585983,1,1,1,1,0,-0.2380779686463237,-0.041010225378225074,5.918216621110411,236,3,-3.2935589436592956,0.03579281759244657,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,14.860986273907681,0.9999996484755699,1,0.9530612244897959,38.801534348052556
471,1,2,85,1,0.15113570110817143,-2.6507302653248925,0.3514858167832381,-1.4755489193427498,0.2328739887938337,-1.9902101832812247,-1.235515049309178,1,0,0,0,1,-2.24523721342224,0.8415797452754683,5.918216621110411,236,2,-2.3850007997413063,0.0843236346709011,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,-3.9073827785756006,0.019697243084592628,0,0.5450819672131147,67.84344385287545
472,1,2,85,2,0.15113570110817143,-2.6507302653248925,0.3514858167832381,-1.4755489193427498,0.2328739887938337,-1.9902101832812247,-1.235515049309178,1,0,0,0,1,-3.4147048334940333,-3.334740681510156,5.918216621110411,236,2,-7.062381777169385,8.560017431014051e-4,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,-3.9073827785756006,0.019697243084592628,0,0.5450819672131147,67.84344385287545
514,1,2,106,1,1.324476782852396,1.6052298165282295,0.1653568314917745,-2.1689837185084433,0.45100092758234356,-0.6660673234408807,-2.0466890292037436,1,0,0,1,1,-0.15595890048795424,-1.8154149516380607,5.918216621110411,236,1,2.8076526622741858,0.9430879613557716,1,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,12.80895345457946,0.999997263843038,1,0.6408045977011494,57.70907070658104
551,1,2,129,1,-1.124470965275907,-2.1668003210128166,-2.1671546816745155,-1.037229168208119,-1.8092210045256274,-0.6969150442302339,-1.9103612016578277,0,0,1,0,1,-1.2417057842319585,-1.807406915861868,5.918216621110411,236,3,-4.925703889052901,0.007205322462019117,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,6.272428319794616,0.9981159172469419,1,0.9462025316455697,37.76964417494517
552,1,2,129,2,-1.124470965275907,-2.1668003210128166,-2.1671546816745155,-1.037229168208119,-1.8092210045256274,-0.6969150442302339,-1.9103612016578277,0,0,1,0,1,-0.9525857533872226,-1.6288396884735672,5.918216621110411,236,3,-4.964829801554018,0.00693076765950321,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,6.272428319794616,0.9981159172469419,1,0.9462025316455697,37.76964417494517
553,1,2,129,3,-1.124470965275907,-2.1668003210128166,-2.1671546816745155,-1.037229168208119,-1.8092210045256274,-0.6969150442302339,-1.9103612016578277,0,0,1,0,1,-0.86303608099524,-2.3847923753810405,5.918216621110411,236,3,-6.112713235616461,0.0022096407764627406,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,6.272428319794616,0.9981159172469419,1,0.9462025316455697,37.76964417494517
610,1,2,162,1,-0.6814575874332829,-1.0808815174503181,0.4700521615023755,0.04801899389691133,1.8034441333319542,0.02994816526108346,-0.3486213284716471,0,0,1,1,1,1.5421608592117129,0.44192333548453894,5.918216621110411,236,3,-12.163400189031389,5.217952851679337e-6,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.6647398843930635,12.449836458955136,0.9999960816518265,1,0.8458244111349036,63.37358089157954
611,1,2,162,2,-0.6814575874332829,-1.0808815174503181,0.4700521615023755,0.04801899389691133,1.8034441333319542,0.02994816526108346,-0.3486213284716471,0,0,1,1,1,0.11291389884699744,-0.15376816457000508,5.918216621110411,236,3,-11.568121328743036,9.462908292070656e-6,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.6647398843930635,12.449836458955136,0.9999960816518265,1,0.8458244111349036,63.37358089157954
612,1,2,162,3,-0.6814575874332829,-1.0808815174503181,0.4700521615023755,0.04801899389691133,1.8034441333319542,0.02994816526108346,-0.3486213284716471,0,0,1,1,1,0.5971690801125831,0.5725566642589024,5.918216621110411,236,3,-11.03552174964815,1.6118580737217376e-5,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.6647398843930635,12.449836458955136,0.9999960816518265,1,0.8458244111349036,63.37358089157954
619,1,2,167,1,-0.6978375166612654,1.6342843080643958,0.7750435922337092,-0.42510700730119855,-0.48300064675819776,-0.15247874396180439,-0.12016709029676231,1,1,0,1,0,-0.18840116658431574,-0.6896129847377448,5.918216621110411,236,1,0.2939702874757171,0.5729678460049011,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,17.11577665718327,0.9999999631266472,1,0.8383838383838383,42.6269344678417
659,1,2,182,1,0.541085083533129,-1.7047397984932506,-1.331657640255421,-0.3717387570225476,-1.1265837728182126,0.4915250739686713,1.8843023090579942,1,0,0,0,1,2.0694168688730707,4.213566328469003,5.918216621110411,236,2,-0.1018362226371834,0.4745629237216881,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-1.4160304710975424,0.19528463484159755,0,0.5450819672131147,65.56396117891168
660,1,2,182,2,0.541085083533129,-1.7047397984932506,-1.331657640255421,-0.3717387570225476,-1.1265837728182126,0.4915250739686713,1.8843023090579942,1,0,0,0,1,1.0877591832871252,3.283726880481976,5.918216621110411,236,2,-0.42195376423307573,0.3960493261675552,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,-1.4160304710975424,0.19528463484159755,0,0.5450819672131147,65.56396117891168
668,1,2,187,1,1.0217768254495474,-0.41758191728121297,-1.7650621453557718,-0.06235081761452077,-0.6322091812843214,-0.5306208013933862,0.6128380583505603,0,0,1,1,1,-0.9605996400875743,0.11509483632013529,5.918216621110411,236,1,-2.0849856357479997,0.11056472569134469,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,8.763404010710625,0.999843672962362,1,0.9530612244897959,37.49783541641516
718,1,2,210,1,0.06729793643267634,-0.21153640895456716,-1.6252596271082727,-0.2763736706218898,0.29756627207721087,-1.8922624743339052,0.7896813641953616,1,1,1,1,1,-2.664373277357833,-0.44089632050298866,5.918216621110411,236,1,-4.013494162344208,0.01774941036304569,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,13.255814923946648,0.9999982498633267,1,0.9530612244897959,38.801534348052556
723,1,2,213,1,-0.843057230497894,1.3533957556262521,0.40667499852244016,-0.6959997133642983,0.08493582646263576,-0.7353471675761376,-1.1082751508249091,0,0,1,1,0,-2.165340614964748,0.46752468811846626,5.918216621110411,236,1,4.622030531516198,0.9902629327850124,1,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,19.787879649522257,0.9999999974518026,1,0.7283464566929134,50.77286708546385
726,1,2,215,1,0.5450277809346286,-0.30412431605771306,0.28517272366910007,1.1403793719606936,0.38090466964814873,-0.1896811477901721,-1.3447034619882312,1,1,0,0,0,-0.9000522936400525,-2.600277949676638,5.918216621110411,236,3,-8.653054830804319,1.7456220429355949e-4,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,0.9515723050060163,0.7214312713024612,0,0.5450819672131147,67.84344385287545
727,1,2,215,2,0.5450277809346286,-0.30412431605771306,0.28517272366910007,1.1403793719606936,0.38090466964814873,-0.1896811477901721,-1.3447034619882312,1,1,0,0,0,-0.25474872144575583,0.06724766904769197,5.918216621110411,236,3,-5.563822536784555,0.0038194482736477885,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,0.9515723050060163,0.7214312713024612,1,0.5450819672131147,67.84344385287545
728,1,2,215,3,0.5450277809346286,-0.30412431605771306,0.28517272366910007,1.1403793719606936,0.38090466964814873,-0.1896811477901721,-1.3447034619882312,1,1,0,0,0,-1.9491498831561036,-0.6112164149326096,5.918216621110411,236,3,-4.819271092646629,0.008008023101421758,NA,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9635416666666666,0.9515723050060163,0.7214312713024612,0,0.5450819672131147,67.84344385287545
746,1,2,225,1,-1.5993828491561035,-0.37237050020619533,-0.9961544805166229,0.674396180602738,-2.0210449360878706,-1.765870895422832,-1.0015885879109205,0,1,1,1,1,0.006740289555670742,-1.2842078892374391,5.918216621110411,236,2,-7.849246888822105,3.8989352911587757e-4,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,18.913698725927173,0.9999999938921971,1,0.9965277777777778,35.862254655238374
747,1,2,225,2,-1.5993828491561035,-0.37237050020619533,-0.9961544805166229,0.674396180602738,-2.0210449360878706,-1.765870895422832,-1.0015885879109205,0,1,1,1,1,-1.784130606585842,-2.5725628882387137,5.918216621110411,236,2,-7.862072991282375,3.849265612210318e-4,0,71.26400000000001,35.632000000000005,200,35.632000000000005,1,0.9970414201183432,18.913698725927173,0.9999999938921971,1,0.9965277777777778,35.862254655238374
1688,1,6,7,1,-0.9594931424318625,-0.7389674655886144,-1.361504463248076,-2.728168824961504,-1.9190885800272928,-2.756126493068875,-0.6987828545697965,1,0,1,1,1,-1.631195574925767,1.0834461057387785,0.8976580794099238,191,2,-4.784663476718952,0.008287676003717616,0,71.264,35.632,200,35.632,1,0.9970414201183432,14.942410585768897,0.9999996759639007,1,0.9462025316455697,37.769644174945164
1689,1,6,7,2,-0.9594931424318625,-0.7389674655886144,-1.361504463248076,-2.728168824961504,-1.9190885800272928,-2.756126493068875,-0.6987828545697965,1,0,1,1,1,-2.801060102084106,-3.009851939174963,0.8976580794099238,191,2,-9.345416212439853,8.735733314771892e-5,0,71.264,35.632,200,35.632,1,0.9970414201183432,14.942410585768897,0.9999996759639007,1,0.9462025316455697,37.769644174945164
1706,1,6,14,1,-3.6616220820378476,-2.4865911718092613,-1.1942698252141328,-1.4920593107736564,-1.60445655096723,-1.8154886865639845,-1.1229016547218318,0,1,0,0,0,-1.4278170750046155,-0.046737300909827084,0.8976580794099238,191,1,-6.884045982481558,0.0010229451081699495,0,71.264,35.632,200,35.632,1,0.9970414201183432,7.770480990144923,0.9995781677822928,1,0.9919354838709677,36.02828361197558
1717,1,6,21,1,-0.5279448232521294,0.6438970103887979,-2.0254059167203193,0.09389278601063,-0.5464102495270962,-0.9281731883587362,-0.6071718352362765,1,0,1,1,0,-0.37150998968507887,1.296375632111367,0.8976580794099238,191,2,-9.219407274101235,9.9087588505169e-5,0,71.264,35.632,200,35.632,1,0.9970414201183432,15.610557771991044,0.9999998338804187,1,0.9530612244897959,37.49783541641515
1718,1,6,21,2,-0.5279448232521294,0.6438970103887979,-2.0254059167203193,0.09389278601063,-0.5464102495270962,-0.9281731883587362,-0.6071718352362765,1,0,1,1,0,-1.616928882908256,0.01532209488446068,0.8976580794099238,191,2,-9.767463332995726,5.7282200652510115e-5,0,71.264,35.632,200,35.632,1,0.9970414201183432,15.610557771991044,0.9999998338804187,1,0.9530612244897959,37.49783541641515
1740,1,6,34,1,-1.5007272354432528,-1.7310799153485936,-0.7104200491717378,-2.929111314511579,-0.22981855590300726,-2.5056396467719506,-1.5253889628320518,0,1,0,0,1,-4.310598275662988,-3.5242359577961757,0.8976580794099238,191,1,-3.4625464044560985,0.03039689347234426,0,71.264,35.632,200,35.632,1,0.9635416666666666,6.232227850220266,0.9980387847868087,1,0.6376811594202898,57.99173660933661
1744,1,6,37,1,-1.8412121485706971,-3.1729019740063804,-0.14656420612826948,-1.6743276121339634,-2.4564548408229134,-0.8164290682104067,-0.44940875010504244,1,1,0,1,1,-0.3409195393107442,-1.3706844156127795,0.8976580794099238,191,1,-17.092756939624923,3.7732012029034014e-8,0,71.264,35.632,200,35.632,1,1,4.7704178737418514,0.9915944155982341,1,0.8910081743869209,39.990654434250764
1754,1,6,43,1,-0.7499588194556103,-2.288627254995956,0.2519626506987489,-0.1544098584432052,-1.5215011147430189,-1.8685460542543857,-1.7323549463890742,1,1,0,1,1,-2.4372147870728877,-0.7363703566113233,0.8976580794099238,191,2,-16.475260547493654,6.996570682353951e-8,0,71.264,35.632,200,35.632,1,0.9970414201183432,4.337609042948303,0.9871008276939691,1,0.8383838383838383,42.62693446784169
1755,1,6,43,2,-0.7499588194556103,-2.288627254995956,0.2519626506987489,-0.1544098584432052,-1.5215011147430189,-1.8685460542543857,-1.7323549463890742,1,1,0,1,1,-2.003724669378218,-3.4281198497680987,0.8976580794099238,191,2,-20.677199955607808,1.0471433947966239e-9,0,71.264,35.632,200,35.632,1,0.9970414201183432,4.337609042948303,0.9871008276939691,1,0.8383838383838383,42.62693446784169
1770,1,6,51,1,-1.0488163144932796,-2.2852093424623914,-0.7200832931290995,-2.110665336436571,0.016326368088330323,-1.5010558851340723,-1.70966454342688,0,1,1,1,1,-2.777648093592109,0.24969253371872457,0.8976580794099238,191,3,-11.549885537579382,9.63705325821861e-6,0,71.264,35.632,200,35.632,1,0.9635416666666666,8.787622756732418,0.9998474129576779,1,0.9965277777777778,37.10908884075713
1771,1,6,51,2,-1.0488163144932796,-2.2852093424623914,-0.7200832931290995,-2.110665336436571,0.016326368088330323,-1.5010558851340723,-1.70966454342688,0,1,1,1,1,-2.0743212993709585,-1.7020186712941126,0.8976580794099238,191,3,-14.985608018818505,3.1033659780341107e-7,0,71.264,35.632,200,35.632,1,0.9635416666666666,8.787622756732418,0.9998474129576779,1,0.9965277777777778,37.10908884075713
1772,1,6,51,3,-1.0488163144932796,-2.2852093424623914,-0.7200832931290995,-2.110665336436571,0.016326368088330323,-1.5010558851340723,-1.70966454342688,0,1,1,1,1,-2.725668500032428,-2.5522797410165126,0.8976580794099238,191,3,-15.524626315768392,1.8102575974131804e-7,0,71.264,35.632,200,35.632,1,0.9635416666666666,8.787622756732418,0.9998474129576779,1,0.9965277777777778,37.10908884075713
1808,1,6,68,1,0.01863266670253827,-1.9262147863119887,-0.4918093916399964,-0.5574901125789742,-1.748624476229243,-2.3565318988791812,-0.29344852008141165,0,1,0,0,1,-2.049974038089416,0.9191305834289505,0.8976580794099238,191,1,-3.1729433961217923,0.04019670265473551,NA,71.264,35.632,200,35.632,1,0.9970414201183432,-0.36090623597999816,0.41074020948067885,0,0.5450819672131147,65.56396117891167
1814,1,6,73,1,-0.8361958413712928,-1.588583003796429,-0.42272452065578925,-2.4058282698595543,-1.0998937428382487,-1.4680610400293537,-2.0625064014912664,1,1,1,0,0,-3.3824204657093655,-2.645610249621916,0.8976580794099238,191,3,-8.494495723393381,2.0454955402387427e-4,0,71.264,35.632,200,35.632,1,0.9970414201183432,4.10549558126591,0.9837853979002429,1,0.8458244111349036,42.25195261240281
1815,1,6,73,2,-0.8361958413712928,-1.588583003796429,-0.42272452065578925,-2.4058282698595543,-1.0998937428382487,-1.4680610400293537,-2.0625064014912664,1,1,1,0,0,-0.2914777280107912,-1.6527824189409615,0.8976580794099238,191,3,-10.195479498138617,3.733733340989166e-5,0,71.264,35.632,200,35.632,1,0.9970414201183432,4.10549558126591,0.9837853979002429,1,0.8458244111349036,42.25195261240281
1816,1,6,73,3,-0.8361958413712928,-1.588583003796429,-0.42272452065578925,-2.4058282698595543,-1.0998937428382487,-1.4680610400293537,-2.0625064014912664,1,1,1,0,0,-3.1330334762413568,-2.8694880369055045,0.8976580794099238,191,3,-9.057311615058413,1.165222700362447e-4,0,71.264,35.632,200,35.632,1,0.9970414201183432,4.10549558126591,0.9837853979002429,1,0.8458244111349036,42.25195261240281
1817,1,6,74,1,-2.381019826504599,-1.0120744333576492,-1.1795637426259524,-1.2664049027532926,-1.4145543522624244,-2.0463396499850726,-2.3135818831117225,1,1,0,1,1,-2.509870051457458,-2.2280314422572154,0.8976580794099238,191,3,-14.324024662613246,6.013881539742574e-7,0,71.264,35.632,200,35.632,1,0.9970414201183432,15.897162720615349,0.999999875276038,1,0.8910081743869209,40.109321064619465
1818,1,6,74,2,-2.381019826504599,-1.0120744333576492,-1.1795637426259524,-1.2664049027532926,-1.4145543522624244,-2.0463396499850726,-2.3135818831117225,1,1,0,1,1,-3.162259755027918,-1.567338714471981,0.8976580794099238,191,3,-12.746665140143458,2.9120069173920554e-6,0,71.264,35.632,200,35.632,1,0.9970414201183432,15.897162720615349,0.999999875276038,1,0.8910081743869209,40.109321064619465
1819,1,6,74,3,-2.381019826504599,-1.0120744333576492,-1.1795637426259524,-1.2664049027532926,-1.4145543522624244,-2.0463396499850726,-2.3135818831117225,1,1,0,1,1,-2.7971586511785205,-2.9672549444428067,0.8976580794099238,191,3,-15.07164896595201,2.8475141917351795e-7,0,71.264,35.632,200,35.632,1,0.9970414201183432,15.897162720615349,0.999999875276038,1,0.8910081743869209,40.109321064619465
1824,1,6,79,1,-1.3725808707086835,-0.3943965995527039,-2.434975016452471,-2.2437297047031044,-1.2577485033828926,-0.6209229821895978,-1.509324503698696,1,1,1,1,1,-0.1707358809169423,-0.5334338652724362,0.8976580794099238,191,1,-8.281921713109488,2.5298642380160933e-4,0,71.264,35.632,200,35.632,1,0.9970414201183432,17.95934159057164,0.9999999841380329,1,0.9965277777777778,35.86225465523837
